time,seconds_elapsed,z,y,x
1691609050704521700,2.622521728515625,-2.8714966773986816,-3.279742956161499,0.8207564353942871
1691609050714567700,2.632567626953125,-2.8103766441345215,-3.0687758922576904,0.9366539716720581
1691609050724613600,2.642613525390625,-2.7774126529693604,-2.8227062225341797,1.1789219379425049
1691609050734659600,2.65265966796875,-2.8149445056915283,-2.664097309112549,1.5089025497436523
1691609050744705800,2.662705810546875,-2.978363037109375,-2.5764963626861572,1.8607364892959595
1691609050754751700,2.672751708984375,-3.2497072219848633,-2.5127742290496826,2.1427574157714844
1691609050764798700,2.682798828125,-3.5489742755889893,-2.4229302406311035,2.25362229347229
1691609050774844700,2.6928447265625,-3.7851438522338867,-2.363163948059082,2.1544227600097656
1691609050784890600,2.702890625,-3.9312400817871094,-2.3434813022613525,1.9128780364990234
1691609050794936600,2.7129365234375,-3.9984447956085205,-2.3251121044158936,1.683162808418274
1691609050804982800,2.722982666015625,-4.0298051834106445,-2.323164701461792,1.5887964963912964
1691609050815032300,2.7330322265625,-4.060037612915039,-2.3126330375671387,1.6544913053512573
1691609050825078300,2.743078369140625,-4.065461158752441,-2.247476577758789,1.872105598449707
1691609050835124200,2.753124267578125,-4.074148654937744,-2.1094284057617188,2.1741747856140137
1691609050845170200,2.763170166015625,-4.119989395141602,-1.9674961566925049,2.4950199127197266
1691609050855217400,2.773217529296875,-4.246796131134033,-1.8827074766159058,2.7884457111358643
1691609050865263400,2.783263427734375,-4.415773391723633,-1.7910537719726562,2.99729061126709
1691609050875309300,2.793309326171875,-4.542126178741455,-1.6458067893981934,3.069373846054077
1691609050885355300,2.803355224609375,-4.575369834899902,-1.4343056678771973,2.983208417892456
1691609050895401200,2.813401123046875,-4.495141983032227,-1.1557329893112183,2.7754626274108887
1691609050905447200,2.823447265625,-4.345499515533447,-0.8325287699699402,2.485459327697754
1691609050915493400,2.833493408203125,-4.157784461975098,-0.4994770288467407,2.1417434215545654
1691609050925539300,2.843539306640625,-3.993574619293213,-0.18287864327430725,1.8049311637878418
1691609050935585300,2.853585205078125,-3.8574254512786865,0.12211215496063232,1.5363649129867554
